article_id,year,corpus,article_type
1138031,2018,news,news
1138033,2018,news,news
1138002,2018,news,news
1138419,2018,news,news
1137961,2018,news,news
1138064,2018,opinions,column
1138057,2018,opinions,op-ed
1138118,2018,news,news
1138121,2018,news,news
1138082,2018,news,news
1138112,2018,news,other
1138200,2018,news,news
1138201,2018,opinions,op-ed
1138268,2018,news,news
1138169,2018,opinions,column
1138217,2018,opinions,opinion
1138227,2018,news,news
1138368,2018,news,news
1138406,2018,news,news
1138170,2018,opinions,column
1138233,2018,opinions,column
1138276,2018,news,news
1138229,2018,news,news
1138437,2018,news,news
1138234,2018,opinions,column
1138294,2018,news,news
1138447,2018,news,news
1138439,2018,news,news
1138442,2018,news,news
1138301,2018,news,news
1138171,2018,opinions,column
1138226,2018,news,news
1138285,2018,opinions,column
1138260,2018,opinions,editorial
1138482,2018,news,news
1138492,2018,news,news
1138504,2018,news,news
1138502,2018,news,news
1138500,2018,news,news
1138508,2018,news,news
1138511,2018,news,news
1138537,2018,news,news
1138535,2018,news,news
1138532,2018,news,news
1138593,2018,news,news
1138543,2018,opinions,column
1138546,2018,opinions,op-ed
1138547,2018,opinions,column
1138619,2018,news,news
1138603,2018,opinions,op-ed
1138613,2018,news,news
1138712,2018,news,news
1138703,2018,news,news
1138716,2018,news,news
1138747,2018,news,news
1138691,2018,news,news
1138689,2018,opinions,column
1138690,2018,opinions,op-ed
1138750,2018,news,news
1138741,2018,news,news
1138736,2018,opinions,column
1138737,2018,opinions,column
1138784,2018,opinions,op-ed
1138752,2018,news,news
1138788,2018,opinions,column
1138790,2018,opinions,editorial
1138799,2018,news,news
1138845,2018,news,news
1138842,2018,news,news
1138882,2018,news,news
1138934,2018,news,news
1138891,2018,news,news
1138951,2018,news,news
1138949,2018,news,news
1138890,2018,opinions,opinion
1138895,2018,opinions,op-ed
1138889,2018,opinions,column
1138956,2018,opinions,column
1138954,2018,opinions,op-ed
1138955,2018,opinions,op-ed
1139057,2018,news,news
1138948,2018,news,news
1139066,2018,news,news
1138957,2018,opinions,column
1139002,2018,news,news
1139085,2018,news,news
1138235,2018,news,news
1138269,2018,news,news
1139199,2018,news,news
1139056,2018,news,news
1139050,2018,news,news
1139143,2018,opinions,editorial
1139061,2018,opinions,op-ed
1139060,2018,opinions,column
1139285,2018,news,news
1139283,2018,news,news
1139262,2018,opinions,op-ed
1139286,2018,news,news
1139257,2018,opinions,column
1139385,2018,opinions,op-ed
1139389,2018,opinions,op-ed
1139330,2018,opinions,column
1139331,2018,opinions,column
1139329,2018,opinions,column
1139370,2018,news,news
1139380,2018,news,news
1139387,2018,news,news
1139375,2018,news,news
1139393,2018,news,news
1139332,2018,opinions,op-ed
1139412,2018,news,news
1139416,2018,news,news
1139507,2018,news,news
1139460,2018,opinions,column
1139430,2018,news,news
1139483,2018,news,news
1139461,2018,opinions,column
1139476,2018,news,news
1139495,2018,news,news
1139506,2018,news,news
1139524,2018,news,news
1139509,2018,opinions,column
1139565,2018,opinions,op-ed
1139564,2018,opinions,op-ed
1139588,2018,news,news
1139595,2018,news,news
1139558,2018,news,news
1139600,2018,news,news
1139562,2018,opinions,column
1139661,2018,news,news
1139658,2018,news,news
1139653,2018,news,news
1139648,2018,news,news
1139642,2018,news,news
1139644,2018,news,news
1139631,2018,opinions,op-ed
1139632,2018,opinions,op-ed
1139684,2018,opinions,column
1139721,2018,news,news
1139706,2018,news,news
1139710,2018,news,news
1139739,2018,news,news
1139685,2018,opinions,column
1139742,2018,news,news
1139793,2018,news,news
1139804,2018,news,news
1139802,2018,news,news
1139862,2018,news,news
1139795,2018,opinions,column
1139838,2018,news,news
1139894,2018,news,news
1139850,2018,news,news
1139886,2018,news,news
1138458,2018,opinions,opinion
1139868,2018,opinions,column
1139867,2018,opinions,column
1139893,2018,news,news
1139983,2018,news,news
1139984,2018,news,news
1139944,2018,news,news
1140004,2018,news,news
1140009,2018,news,news
1139985,2018,news,news
1139949,2018,opinions,column
1140026,2018,opinions,editorial
1140020,2018,news,news
1140027,2018,opinions,column
1140091,2018,news,news
1140124,2018,news,news
1140049,2018,news,news
1140099,2018,news,news
1140036,2018,news,news
1140025,2018,opinions,editorial
1140048,2018,news,news
1140188,2018,news,news
1140181,2018,opinions,opinion
1140175,2018,opinions,editorial
1140168,2018,opinions,editorial
1140155,2018,opinions,editorial
1140139,2018,opinions,column
1140193,2018,news,news
1140140,2018,opinions,column
1140268,2018,news,news
1140248,2018,news,news
1140261,2018,news,news
1140260,2018,news,news
1140222,2018,opinions,column
1140221,2018,opinions,column
1140339,2018,news,news
1140350,2018,news,news
1140346,2018,news,news
1140353,2018,news,news
1140361,2018,news,news
1140368,2018,news,news
1140289,2018,opinions,op-ed
1140375,2018,opinions,column
1140363,2018,news,news
1140417,2018,news,news
1140414,2018,news,news
1140455,2018,opinions,opinion
1140431,2018,opinions,opinion
1140448,2018,news,news
1140456,2018,news,news
1140454,2018,news,news
1140444,2018,news,news
1140484,2018,opinions,column
1140483,2018,opinions,column
1140504,2018,news,news
1140522,2018,news,other
1140539,2018,news,news
1140535,2018,news,news
1139549,2018,news,news
1139784,2018,news,news
1139782,2018,news,news
1140210,2018,opinions,column
1140566,2018,opinions,op-ed
1140573,2018,news,news
1140605,2018,news,news
1140562,2018,news,news
1140610,2018,news,news
1140560,2018,news,news
1140567,2018,opinions,column
1140637,2018,news,news
1140686,2018,news,news
1140666,2018,news,news
1140578,2018,opinions,opinion
1140642,2018,opinions,op-ed
1140641,2018,opinions,column
1140643,2018,opinions,op-ed
1140638,2018,news,news
1140715,2018,opinions,op-ed
1140716,2018,opinions,op-ed
1140856,2018,news,news
1140758,2018,news,news
1140724,2018,news,news
1140757,2018,news,news
1140747,2018,news,news
1140710,2018,news,news
1140718,2018,opinions,column
1140865,2018,news,news
1140860,2018,news,news
1140791,2018,news,news
1140852,2018,news,news
1140723,2018,opinions,opinion
1140784,2018,opinions,opinion
1140782,2018,opinions,op-ed
1140853,2018,news,news
1140785,2018,opinions,column
1140933,2018,news,news
1140947,2018,news,news
1140945,2018,news,news
1140935,2018,news,news
1140937,2018,news,news
1140890,2018,news,news
1140886,2018,opinions,column
1140885,2018,opinions,column
1140844,2018,news,news
1140966,2018,news,news
1140975,2018,news,news
1140967,2018,opinions,op-ed
1141031,2018,opinions,column
1141069,2018,news,news
1141101,2018,news,news
1141084,2018,news,news
1141064,2018,news,news
1141032,2018,opinions,column
1141114,2018,opinions,column
1141136,2018,news,news
1141140,2018,news,news
1141141,2018,news,news
1141145,2018,news,news
1141096,2018,news,news
1141151,2018,news,news
1142460,2018,opinions,opinion
1142453,2018,news,news
1141207,2018,news,news
1142455,2018,news,news
1142454,2018,news,news
1142465,2018,news,news
1142469,2018,news,news
1142437,2018,opinions,op-ed
1141354,2018,news,news
1141470,2018,news,news
1141476,2018,news,news
1141498,2018,news,news
1141493,2018,opinions,op-ed
1141540,2018,news,news
1141539,2018,news,news
1141544,2018,news,news
1141494,2018,opinions,column
1141513,2018,news,news
1141580,2018,opinions,column
1141582,2018,opinions,op-ed
1141627,2018,news,news
1141622,2018,news,news
1141578,2018,opinions,column
1141647,2018,news,news
1141650,2018,news,news
1141696,2018,news,news
1141648,2018,news,news
1141691,2018,news,news
1141713,2018,news,news
1141660,2018,opinions,column
1141775,2018,news,news
1141743,2018,news,news
1141720,2018,news,news
1141729,2018,news,news
1141722,2018,opinions,column
1141777,2018,news,news
1141870,2018,opinions,editorial
1141792,2018,opinions,column
1141857,2018,news,news
1141872,2018,news,news
1141788,2018,news,news
1141838,2018,news,news
1141853,2018,news,news
1141842,2018,news,news
1141710,2018,news,news
1141871,2018,news,news
1141803,2018,news,news
1141873,2018,opinions,column
1141947,2018,news,news
1141938,2018,news,news
1141940,2018,news,news
1141948,2018,news,news
1141996,2018,news,news
1142019,2018,opinions,column
1142028,2018,opinions,opinion
1142016,2018,opinions,column
1142071,2018,news,news
1142017,2018,opinions,column
1142072,2018,news,news
1142036,2018,opinions,op-ed
1142119,2018,news,news
1142018,2018,opinions,column
1142035,2018,opinions,column
1142131,2018,opinions,op-ed
1142027,2018,news,news
1142013,2018,news,news
1142152,2018,opinions,opinion
1142039,2018,opinions,editorial
1142067,2018,news,news
1142153,2018,opinions,op-ed
1142154,2018,opinions,opinion
1142022,2018,news,news
1142133,2018,news,news
1142012,2018,news,news
1142168,2018,opinions,op-ed
1142142,2018,opinions,column
1142184,2018,news,news
1142167,2018,opinions,op-ed
1142159,2018,opinions,op-ed
1142158,2018,opinions,op-ed
1142194,2018,news,news
1142385,2018,opinions,op-ed
1142384,2018,news,news
1142428,2018,news,news
1142427,2018,opinions,op-ed
1142430,2018,opinions,op-ed
1142182,2018,opinions,op-ed
1142431,2018,opinions,op-ed
1142165,2018,opinions,op-ed
1142193,2018,opinions,op-ed
1142510,2018,news,news
1142512,2018,news,news
1142569,2018,news,news
1142580,2018,news,news
1142574,2018,news,news
1142558,2018,news,news
1142608,2018,news,news
1142617,2018,news,news
1142665,2018,news,news
1142650,2018,news,other
1142663,2018,news,news
1142670,2018,news,news
1142703,2018,news,news
1142710,2018,news,news
1142707,2018,news,news
1142708,2018,news,news
1142722,2018,news,other
1142689,2018,news,news
1142817,2018,news,news
1142836,2018,news,news
1142736,2018,news,other
1142882,2018,news,news
1142846,2018,news,news
1142871,2018,news,news
1142976,2018,news,news
1142956,2018,news,news
1142918,2018,news,news
1142990,2018,news,news
1142981,2018,news,news
1143048,2018,news,news
1143051,2018,news,news
1143049,2018,news,news
1143097,2018,opinions,op-ed
1142988,2018,news,news
1142928,2018,news,news
1143104,2018,opinions,op-ed
1142796,2018,news,news
1143108,2018,news,news
1143062,2018,news,news
1143122,2018,opinions,op-ed
1143123,2018,opinions,opinion
1143125,2018,news,news
1143126,2018,news,news
1143142,2018,news,news
1143059,2018,news,news
1143139,2018,news,news
1143162,2018,news,news
1143223,2018,news,news
1143253,2018,news,news
1143283,2018,news,news
1143287,2018,opinions,op-ed
1143308,2018,opinions,editorial
1143154,2018,news,news
1143307,2018,news,news
1143346,2018,news,news
1143348,2018,news,news
1143159,2018,news,news
1143401,2018,opinions,op-ed
1143408,2018,news,news
1143329,2018,news,news
1143389,2018,opinions,op-ed
1143382,2018,news,news
1143385,2018,news,news
1143419,2018,opinions,op-ed
1143168,2018,news,news
1143074,2018,news,news
1143464,2018,news,news
1143462,2018,news,news
1143476,2018,opinions,opinion
1143127,2018,news,other
1143345,2018,news,news
1143507,2018,opinions,opinion
1143512,2018,news,news
1143528,2018,news,news
1143537,2018,news,news
1143552,2018,news,news
1143584,2018,news,news
1143604,2018,news,news
1143627,2018,news,news
1143616,2018,news,news
1143656,2018,news,news
1143642,2018,opinions,op-ed
1143735,2018,news,news
1143259,2018,news,news
1143367,2018,news,news
1143737,2018,opinions,op-ed
1143750,2018,opinions,op-ed
1143749,2018,opinions,op-ed
1143839,2018,opinions,op-ed
1143782,2018,opinions,op-ed
1143841,2018,opinions,op-ed
1143793,2018,news,news
1143826,2018,news,news
1143824,2018,news,news
1143789,2018,news,news
1143859,2018,news,news
1143847,2018,news,news
1143843,2018,news,news
1143851,2018,news,news
1143898,2018,news,news
1143926,2018,news,news
1143891,2018,news,news
1143885,2018,news,news
1143884,2018,news,news
1143890,2018,opinions,column
1143948,2018,opinions,op-ed
1143963,2018,opinions,column
1143889,2018,opinions,op-ed
1143886,2018,opinions,op-ed
1144029,2018,news,news
1144041,2018,news,news
1144014,2018,news,news
1143979,2018,news,news
1143965,2018,news,news
1143936,2018,news,news
1143977,2018,news,news
1144047,2018,opinions,op-ed
1144050,2018,opinions,column
1144078,2018,news,news
1143943,2018,news,news
1144121,2018,news,news
1144122,2018,news,news
1144128,2018,news,news
1144123,2018,news,news
1144188,2018,news,news
1144105,2018,opinions,op-ed
1144090,2018,opinions,op-ed
1144127,2018,news,news
1144195,2018,news,news
1144183,2018,opinions,column
1144207,2018,news,news
1144197,2018,news,news
1144172,2018,opinions,column
1144202,2018,news,news
1144204,2018,news,news
1144243,2018,news,news
1144245,2018,news,news
1144239,2018,news,news
1144271,2018,news,news
1144247,2018,opinions,column
1144248,2018,opinions,column
1144250,2018,news,news
1144338,2018,news,news
1144284,2018,opinions,column
1144335,2018,news,news
1144292,2018,news,news
1144289,2018,news,news
1144291,2018,news,news
1144352,2018,news,news
1144364,2018,news,news
1144389,2018,news,news
1144390,2018,news,news
1144394,2018,news,news
1144361,2018,opinions,column
1144406,2018,news,news
1144420,2018,opinions,op-ed
1144421,2018,opinions,column
1144476,2018,news,news
1144469,2018,news,news
1144424,2018,news,news
1144418,2018,news,news
1144496,2018,opinions,column
1144494,2018,opinions,op-ed
1144549,2018,news,news
1144587,2018,news,news
1144553,2018,news,news
1144546,2018,news,news
1144544,2018,news,news
1144516,2018,news,news
1144623,2018,opinions,op-ed
1144590,2018,opinions,op-ed
1144656,2018,news,news
1144660,2018,news,news
1144650,2018,news,news
1144652,2018,news,news
1144703,2018,news,news
1144696,2018,news,news
1144714,2018,news,news
1144694,2018,opinions,opinion
1144711,2018,news,news
1144701,2018,news,news
1144706,2018,news,news
1144742,2018,opinions,op-ed
1144704,2018,opinions,column
1144752,2018,news,news
1144745,2018,news,news
1144739,2018,news,news
1144756,2018,news,news
1144687,2018,opinions,column
1144744,2018,opinions,op-ed
1144847,2018,news,news
1144841,2018,news,news
1144985,2018,news,news
1144837,2018,news,news
1144848,2018,news,news
1144834,2018,opinions,column
1144842,2018,news,news
1144858,2018,opinions,editorial
1144836,2018,opinions,column
1144840,2018,opinions,column
1144944,2018,news,news
1144948,2018,opinions,column
1144953,2018,news,news
1144943,2018,news,news
1144956,2018,opinions,column
1144946,2018,opinions,column
1145033,2018,news,news
1145043,2018,news,news
1145028,2018,news,news
1145035,2018,news,news
1145019,2018,opinions,column
1145020,2018,opinions,column
1145044,2018,news,news
1145000,2018,opinions,op-ed
1145172,2018,news,news
1145086,2018,opinions,column
1145139,2018,news,news
1145121,2018,news,news
1145103,2018,news,news
1145117,2018,news,news
1145027,2018,opinions,column
1145146,2018,news,news
1145082,2018,opinions,column
1145174,2018,news,news
1145190,2018,opinions,column
1145198,2018,news,news
1145212,2018,news,news
1145178,2018,opinions,column
1145173,2018,opinions,column
1145186,2018,opinions,column
1145194,2018,opinions,column
1145187,2018,news,news
1145322,2018,news,news
1145326,2018,news,news
1145315,2018,news,news
1145304,2018,news,news
1145288,2018,news,news
1145317,2018,news,news
1145291,2018,opinions,opinion
1145319,2018,opinions,opinion
1145306,2018,opinions,column
1145292,2018,opinions,column
1145464,2018,news,news
1145458,2018,opinions,column
1145462,2018,news,news
1145467,2018,news,news
1145459,2018,news,news
1145508,2018,news,news
1145465,2018,opinions,op-ed
1145460,2018,opinions,column
1145466,2018,opinions,op-ed
1145544,2018,news,news
1145524,2018,news,news
1145547,2018,news,news
1145535,2018,opinions,op-ed
1145577,2018,news,news
1145534,2018,opinions,column
1145543,2018,opinions,column
1145559,2018,news,news
1145537,2018,news,news
1145611,2018,news,news
1145579,2018,news,news
1145608,2018,news,news
1145582,2018,news,news
1145576,2018,opinions,column
1145603,2018,news,news
1145600,2018,opinions,column
